id,key,value,type 
10742319,cfcc,A41,tiger
10742319,county,"Ventura, CA",tiger
10742319,name_base,Old Boney,tiger
10742319,name_type,Rd,tiger
10742319,reviewed,no,tiger
10742362,highway,residential,regular
10742362,name,Gold Dust Court,regular
10742362,cfcc,A41,tiger
10742362,county,"Ventura, CA",tiger
10742362,name_base,Gold Dust,tiger
10742362,name_type,Ct,tiger
10742362,reviewed,no,tiger
10742362,separated,no,tiger
10742362,source,tiger_import_dch_v0.6_20070809,tiger
10742362,tlid,110081594:110081595,tiger
10742362,zip_left,93063,tiger
10742362,zip_right,93063,tiger
10742399,highway,residential,regular
10742399,name,Via Plaza,regular
10742399,source,usgs_imagery_2007_0.5ft;survey;image,regular
10742399,source_ref,AM909_DSCS7509,regular
10742399,cfcc,A41,tiger
10742399,county,"Ventura, CA",tiger
10742399,name_base,Via,tiger
10742399,name_type,Plz,tiger
10742399,separated,no,tiger
10742399,source,tiger_import_dch_v0.6_20070809,tiger
10742399,tlid,109953316,tiger
10742399,zip_left,93003,tiger
10742399,zip_right,93003,tiger
10742445,highway,residential,regular
10742445,name,Paula Creek,regular
10742445,cfcc,A41,tiger
10742445,county,"Ventura, CA",tiger
10742445,name_base,Paula Creek,tiger
10742445,reviewed,no,tiger
10742445,separated,no,tiger
10742445,source,tiger_import_dch_v0.6_20070809,tiger
10742445,tlid,110088144,tiger
10742445,upload_uuid,bulk_upload.pl-7f3e6160-db61-48f6-8313-8097e4d32dcb,tiger
10742478,highway,residential,regular
10742478,name,Hawthorne Lane,regular
10742478,cfcc,A41,tiger
10742478,county,"Ventura, CA",tiger
10742478,name_base,Hawthorne,tiger
10742478,name_type,Ln,tiger
10742478,reviewed,no,tiger
10742478,separated,no,tiger
10742478,source,tiger_import_dch_v0.6_20070809,tiger
10742478,tlid,110039205,tiger
10742478,zip_left,93003,tiger
10742478,zip_right,93003,tiger
10742516,highway,residential,regular
10742516,name,Shoreline Way,regular
10742516,cfcc,A41,tiger
10742516,county,"Ventura, CA",tiger
10742516,name_base,Shoreline,tiger
10742516,name_type,Way,tiger
10742516,reviewed,no,tiger
10742516,separated,no,tiger
10742516,source,tiger_import_dch_v0.6_20070809,tiger
10742516,tlid,110059913:110115519,tiger
10742516,upload_uuid,bulk_upload.pl-7f3e6160-db61-48f6-8313-8097e4d32dcb,tiger
10742516,zip_left,93035,tiger
10742516,zip_right,93035,tiger
10742548,highway,residential,regular
10742548,name,Donlin Lane,regular
10742548,cfcc,A41,tiger
10742548,county,"Ventura, CA",tiger
10742548,name_base,Donlin,tiger
10742548,name_type,Ln,tiger
10742548,reviewed,no,tiger
10742548,separated,no,tiger
10742548,source,tiger_import_dch_v0.6_20070809,tiger
10742548,tlid,110036987:110036988,tiger
10742548,zip_left,91320,tiger
10742548,zip_right,91320,tiger
10742598,highway,residential,regular
10742598,name,Posada Drive,regular
10742598,cfcc,A41,tiger
10742598,county,"Ventura, CA",tiger
10742598,name_base,Posada,tiger
10742598,name_type,Dr,tiger
10742598,reviewed,no,tiger
10742598,separated,no,tiger
10742598,source,tiger_import_dch_v0.6_20070809,tiger
10742598,tlid,110126220,tiger
10742631,highway,residential,regular
10742631,name,Borges Drive,regular
10742631,cfcc,A41,tiger
10742631,county,"Ventura, CA",tiger
10742631,name_base,Borges,tiger
10742631,name_type,Dr,tiger
10742631,reviewed,no,tiger
10742631,separated,no,tiger
10742631,source,tiger_import_dch_v0.6_20070809,tiger
10742631,tlid,110020791:110028220:110028221:110020789,tiger
10742631,zip_left,93021,tiger
10742631,zip_right,93021,tiger
10742669,highway,residential,regular
10742669,name,Forbes Lane,regular
10742669,cfcc,A41,tiger
10742669,county,"Ventura, CA",tiger
10742669,name_base,Forbes,tiger
10742669,name_type,Ln,tiger
10742669,reviewed,no,tiger
10742669,separated,no,tiger
10742669,source,tiger_import_dch_v0.6_20070809,tiger
10742669,tlid,110049504,tiger
10742669,zip_left,93001,tiger
10742669,zip_right,93001,tiger
10742703,highway,residential,regular
10742703,name,Oleander Court,regular
10742703,cfcc,A41,tiger
10742703,county,"Ventura, CA",tiger
10742703,name_base,Oleander,tiger
10742703,name_type,Ct,tiger
10742703,reviewed,no,tiger
10742703,separated,no,tiger
10742703,source,tiger_import_dch_v0.6_20070809,tiger
10742703,tlid,110114736,tiger
10742703,zip_left,93033,tiger
10742703,zip_right,93033,tiger
10742743,highway,residential,regular
10742743,name,Tallowberry Lane,regular
10742743,cfcc,A41,tiger
10742743,county,"Ventura, CA",tiger
10742743,name_base,Tallowberry,tiger
10742743,name_type,Ln,tiger
10742743,reviewed,no,tiger
10742743,separated,no,tiger
10742743,source,tiger_import_dch_v0.6_20070809,tiger
10742743,tlid,110029387,tiger
10742743,zip_left,93065,tiger
10742743,zip_right,93065,tiger
10742780,highway,residential,regular
10742780,name,Beverly Circle,regular
10742780,cfcc,A41,tiger
10742780,county,"Ventura, CA",tiger
10742780,name_base,Beverly,tiger
10742780,name_type,Cir,tiger
10742780,reviewed,no,tiger
10742780,separated,no,tiger
10742780,source,tiger_import_dch_v0.6_20070809,tiger
10742780,tlid,110015649:110015653:110015654,tiger
10742780,zip_left,93010,tiger
10742780,zip_right,93010,tiger
10742819,highway,service,regular
10742819,service,driveway,regular
10742819,cfcc,A41,tiger
10742819,county,"Ventura, CA",tiger
10742819,name_base,Garden,tiger
10742819,name_direction_prefix,N,tiger
10742819,name_type,St,tiger
10742819,reviewed,no,tiger
10742819,separated,no,tiger
10742819,source,tiger_import_dch_v0.6_20070809,tiger
10742819,tlid,110024901:110024902:110026624:110024904:110024905,tiger
10742819,zip_left,93001,tiger
10742819,zip_right,93001,tiger
10742853,highway,residential,regular
10742853,name,Holly Grove Street,regular
10742853,cfcc,A41,tiger
10742853,county,"Ventura, CA",tiger
10742853,name_base,Holly Grove,tiger
10742853,name_type,St,tiger
10742853,reviewed,no,tiger
10742853,separated,no,tiger
10742853,source,tiger_import_dch_v0.6_20070809,tiger
10742853,tlid,110023222,tiger
10742853,zip_left,91362,tiger
10742853,zip_right,91362,tiger
10742885,highway,residential,regular
10742885,name,Taffrail Lane,regular
10742885,cfcc,A41,tiger
10742885,county,"Ventura, CA",tiger
10742885,name_base,Taffrail,tiger
10742885,name_type,Ln,tiger
10742885,reviewed,no,tiger
10742885,separated,no,tiger
10742885,source,tiger_import_dch_v0.6_20070809,tiger
10742885,tlid,109955392:109955394:110115619,tiger
10742885,zip_left,93035,tiger
10742885,zip_right,93035,tiger
10742933,highway,residential,regular
10742933,name,Dryden Street,regular
10742933,cfcc,A41,tiger
10742933,county,"Ventura, CA",tiger
10742933,name_base,Dryden,tiger
10742933,name_type,St,tiger
10742933,reviewed,no,tiger
10742933,zip_left,91360,tiger
10742933,zip_right,91360,tiger
10742968,highway,residential,regular
10742968,name,Rider Cup Drive,regular
10742968,cfcc,A41,tiger
10742968,county,"Ventura, CA",tiger
10742968,name_base,Rider Cup,tiger
10742968,name_type,Dr,tiger
10742968,reviewed,no,tiger
10742968,separated,no,tiger
10742968,source,tiger_import_dch_v0.6_20070809,tiger
10742968,tlid,109977805,tiger
10742968,zip_left,91362,tiger
10742968,zip_right,91362,tiger
10743000,highway,residential,regular
10743000,name,Farragut Court,regular
10743000,source,usgs_imagery_2007_0.5ft,regular
10743000,cfcc,A41,tiger
10743000,county,"Ventura, CA",tiger
10743000,name_base,Farragut,tiger
10743000,name_type,Ct,tiger
10743000,separated,no,tiger
10743000,source,tiger_import_dch_v0.6_20070809,tiger
10743000,tlid,110116713,tiger
10743000,zip_left,93033,tiger
10743000,zip_right,93033,tiger
10743032,highway,residential,regular
10743032,name,Hacienda Drive,regular
10743032,cfcc,A41,tiger
10743032,county,"Ventura, CA",tiger
10743032,name_base,Hacienda,tiger
10743032,name_type,Dr,tiger
10743032,reviewed,no,tiger
10743032,separated,no,tiger
10743032,source,tiger_import_dch_v0.6_20070809,tiger
10743032,tlid,109967924,tiger
10743032,zip_left,93065,tiger
10743032,zip_right,93065,tiger
10743062,highway,residential,regular
10743062,name,Bluebonnet Avenue,regular
10743062,cfcc,A41,tiger
10743062,county,"Ventura, CA",tiger
10743062,name_base,Bluebonnet,tiger
10743062,name_type,Ave,tiger
10743062,reviewed,no,tiger
10743062,separated,no,tiger
10743062,source,tiger_import_dch_v0.6_20070809,tiger
10743062,tlid,110089260:110087950,tiger
10743094,highway,residential,regular
10743094,name,Surrey Circle,regular
10743094,cfcc,A41,tiger
10743094,county,"Ventura, CA",tiger
10743094,name_base,Surrey,tiger
10743094,name_type,Cir,tiger
10743094,reviewed,no,tiger
10743094,separated,no,tiger
10743094,source,tiger_import_dch_v0.6_20070809,tiger
10743094,tlid,110126020:110120757,tiger
10743094,zip_left,93036,tiger
10743094,zip_left_1,93030,tiger
10743094,zip_left_2,93036,tiger
10743094,zip_left_3,93036,tiger
10743094,zip_left_4,93036,tiger
10743143,highway,residential,regular
10743143,name,Warren Avenue,regular
10743143,cfcc,A41,tiger
10743143,county,"Ventura, CA",tiger
10743143,name_base,Warren,tiger
10743143,name_type,Ave,tiger
10743143,reviewed,no,tiger
10743143,separated,no,tiger
10743143,source,tiger_import_dch_v0.6_20070809,tiger
10743143,tlid,110075622:110075623,tiger
10743143,zip_left,93060,tiger
10743143,zip_right,93060,tiger
10743180,highway,residential,regular
10743180,name,A Court,regular
10743180,cfcc,A41,tiger
10743180,county,"Ventura, CA",tiger
10743180,name_base,A,tiger
10743180,name_type,Ct,tiger
10743180,reviewed,no,tiger
10743180,separated,no,tiger
10743180,source,tiger_import_dch_v0.6_20070809,tiger
10743180,tlid,109962804,tiger
10743180,zip_left,93033,tiger
10743180,zip_right,93033,tiger
10743211,highway,residential,regular
10743211,name,Hardison Terrace,regular
10743211,cfcc,A41,tiger
10743211,county,"Ventura, CA",tiger
10743211,name_base,Hardison,tiger
10743211,name_type,Ter,tiger
10743211,reviewed,no,tiger
10743211,separated,no,tiger
10743211,source,tiger_import_dch_v0.6_20070809,tiger
10743211,tlid,110052408:110023518:110023519,tiger
10743246,highway,residential,regular
10743246,name,Melia Street,regular
10743246,cfcc,A41,tiger
10743246,county,"Ventura, CA",tiger
10743246,name_base,Melia,tiger
10743246,name_type,St,tiger
10743246,reviewed,no,tiger
10743246,separated,no,tiger
10743246,source,tiger_import_dch_v0.6_20070809,tiger
10743246,tlid,109959858,tiger
10743246,zip_left,93010,tiger
10743246,zip_right,93010,tiger
10743305,highway,track,regular
10743305,name,Hecontage,regular
10743305,cfcc,A51,tiger
10743305,county,"Ventura, CA",tiger
10743305,name_base,Hecontage,tiger
10743305,reviewed,no,tiger
10743305,separated,no,tiger
10743305,source,tiger_import_dch_v0.6_20070809,tiger
10743305,tlid,109984923:110120995,tiger
10743305,upload_uuid,bulk_upload.pl-7f3e6160-db61-48f6-8313-8097e4d32dcb,tiger
10743349,access,private,regular
10743349,highway,residential,regular
10743349,name,Via Rafael,regular
10743349,cfcc,A41,tiger
10743349,county,"Ventura, CA",tiger
10743349,name_base,Via Rafael,tiger
10743349,reviewed,no,tiger
10743349,zip_left,91320,tiger
10743349,zip_right,91320,tiger
10743382,highway,residential,regular
10743382,name,Shrubwood Circle,regular
10743382,cfcc,A41,tiger
10743382,county,"Ventura, CA",tiger
10743382,name_base,Shrubwood,tiger
10743382,name_type,Cir,tiger
10743382,reviewed,no,tiger
10743382,separated,no,tiger
10743382,source,tiger_import_dch_v0.6_20070809,tiger
10743382,tlid,110089554,tiger
10743415,highway,residential,regular
10743415,name,Lennox Court,regular
10743415,cfcc,A41,tiger
10743415,county,"Ventura, CA",tiger
10743415,name_base,Lennox,tiger
10743415,name_type,Ct,tiger
10743415,reviewed,no,tiger
10743415,separated,no,tiger
10743415,source,tiger_import_dch_v0.6_20070809,tiger
10743415,tlid,110120426,tiger
10743415,zip_left,93030,tiger
10743415,zip_right,93030,tiger
10743455,bicycle,no,regular
10743455,hgv,designated,regular
10743455,national_network,yes,hgv
10743455,highway,motorway,regular
10743455,lanes,3,regular
10743455,name,Ventura Freeway,regular
10743455,name_1,El Camino Real,regular
10743455,NHS,STRAHNET,regular
10743455,oneway,yes,regular
10743455,ref,US 101,regular
10743455,hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,source
10743455,cfcc,A25,tiger
10743455,county,"Ventura, CA",tiger
10743455,name_base,Ventura,tiger
10743455,name_base_1,United States Highway 101,tiger
10743455,name_base_2,El Camino Real,tiger
10743455,name_type,Fwy,tiger
10743496,highway,tertiary,regular
10743496,name,Yerba Buena Road,regular
10743496,cfcc,A41,tiger
10743496,county,"Ventura, CA",tiger
10743496,name_base,Yerba Buena,tiger
10743496,name_type,Rd,tiger
10743496,reviewed,no,tiger
10743496,zip_left,90265,tiger
10743496,zip_right,90265,tiger
10743530,highway,residential,regular
10743530,name,Cove Street,regular
10743530,cfcc,A41,tiger
10743530,county,"Ventura, CA",tiger
10743530,name_base,Cove,tiger
10743530,name_type,St,tiger
10743530,reviewed,no,tiger
10743530,separated,no,tiger
10743530,source,tiger_import_dch_v0.6_20070809,tiger
10743530,tlid,109951906,tiger
10743530,zip_left,93001,tiger
10743530,zip_right,93001,tiger
10743563,highway,residential,regular
10743563,name,Hondo Barranca Road,regular
10743563,cfcc,A41,tiger
10743563,county,"Ventura, CA",tiger
10743563,name_base,Hondo Barranca,tiger
10743563,name_type,Rd,tiger
10743563,reviewed,no,tiger
10743563,separated,no,tiger
10743563,source,tiger_import_dch_v0.6_20070809,tiger
10743563,tlid,110116203,tiger
10743600,highway,residential,regular
10743600,name,Honey Creek Court,regular
10743600,cfcc,A41,tiger
10743600,county,"Ventura, CA",tiger
10743600,name_base,Honey Creek,tiger
10743600,name_type,Ct,tiger
10743600,reviewed,no,tiger
10743600,separated,no,tiger
10743600,source,tiger_import_dch_v0.6_20070809,tiger
10743600,tlid,110091973,tiger
10743637,highway,residential,regular
10743637,name,Sobre Colinas Place,regular
10743637,cfcc,A41,tiger
10743637,county,"Ventura, CA",tiger
10743637,name_base,Sobre Colinas,tiger
10743637,name_type,Pl,tiger
10743637,reviewed,no,tiger
10743637,separated,no,tiger
10743637,source,tiger_import_dch_v0.6_20070809,tiger
10743637,tlid,110007654,tiger
10743668,access,private,regular
10743668,highway,service,regular
10743668,name,Country View Court,regular
10743668,cfcc,A74,tiger
10743668,county,"Ventura, CA",tiger
10743668,name_base,Country View,tiger
10743668,name_type,Ct,tiger
10743668,reviewed,no,tiger
10743668,source,tiger_import_dch_v0.6_20070809,tiger
10743668,tlid,110007492,tiger
10743704,highway,residential,regular
10743704,name,Rocky Road,regular
10743704,cfcc,A41,tiger
10743704,county,"Ventura, CA",tiger
10743704,name_base,Rocky,tiger
10743704,name_type,Rd,tiger
10743704,reviewed,no,tiger
10743704,separated,no,tiger
10743704,source,tiger_import_dch_v0.6_20070809,tiger
10743704,tlid,109980774,tiger
10743704,zip_left,93063,tiger
10743704,zip_right,93063,tiger
10743748,access,private,regular
10743748,highway,service,regular
10743748,name,Clubhouse Drive,regular
10743748,cfcc,A74,tiger
10743748,county,"Ventura, CA",tiger
10743748,name_base,Clubhouse,tiger
10743748,name_type,Dr,tiger
10743748,reviewed,no,tiger
10743748,source,tiger_import_dch_v0.6_20070809,tiger
10743748,tlid,110082514:110082515,tiger
10743784,highway,residential,regular
10743784,name,Seahorse Way,regular
10743784,cfcc,A41,tiger
10743784,county,"Ventura, CA",tiger
10743784,name_base,Seahorse,tiger
10743784,name_type,Way,tiger
10743784,reviewed,no,tiger
